Time,PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Tot Cool Cap [W]
14:50:00,7.799581E+00,5.251109E+04,1.503740E+01,3.097643E+05,5.636319E+05,7.799581E+00,8.699599E+04,1.451608E+01,2.348443E+05,6.320811E+05,7.799581E+00,6.740230E+04,1.484016E+01,2.773681E+05,1.110673E+06,7.799581E+00,6.896979E+04,1.479422E+01,2.735362E+05,6.681936E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
15:00:00,7.799581E+00,5.251109E+04,1.503973E+01,3.098124E+05,5.637193E+05,7.799581E+00,8.699599E+04,1.451892E+01,2.348902E+05,6.322047E+05,7.799581E+00,6.740230E+04,1.484288E+01,2.774189E+05,1.110877E+06,7.799581E+00,6.896979E+04,1.479678E+01,2.735836E+05,6.683095E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
15:10:00,7.799581E+00,5.333403E+04,1.503535E+01,3.081358E+05,5.619246E+05,7.799581E+00,8.781892E+04,1.451515E+01,2.332979E+05,6.304554E+05,7.799581E+00,6.822523E+04,1.483888E+01,2.757786E+05,1.101741E+06,7.799581E+00,6.979273E+04,1.479269E+01,2.719471E+05,6.665092E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
15:20:00,7.799581E+00,5.415696E+04,1.536248E+01,3.132191E+05,5.724852E+05,7.799581E+00,8.864186E+04,1.481248E+01,2.365139E+05,6.417512E+05,7.799581E+00,6.904817E+04,1.515451E+01,2.800454E+05,1.116194E+06,7.799581E+00,7.061566E+04,1.510594E+01,2.761120E+05,6.789740E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
15:30:00,7.799581E+00,5.497990E+04,1.576339E+01,3.197299E+05,5.857159E+05,7.799581E+00,8.946479E+04,1.521353E+01,2.413124E+05,6.574652E+05,7.799581E+00,6.987110E+04,1.555558E+01,2.858156E+05,1.136559E+06,7.799581E+00,7.143860E+04,1.550691E+01,2.818050E+05,6.953037E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
15:40:00,7.799581E+00,5.580283E+04,1.616184E+01,3.261064E+05,5.987683E+05,7.799581E+00,9.028773E+04,1.561217E+01,2.459882E+05,6.729870E+05,7.799581E+00,7.069404E+04,1.595414E+01,2.914555E+05,1.156316E+06,7.799581E+00,7.226153E+04,1.590543E+01,2.873691E+05,7.114363E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
15:50:00,7.799581E+00,5.662577E+04,1.655782E+01,3.323493E+05,6.116437E+05,7.799581E+00,9.111066E+04,1.600835E+01,2.505415E+05,6.883166E+05,7.799581E+00,7.151697E+04,1.635020E+01,2.969657E+05,1.175469E+06,7.799581E+00,7.308447E+04,1.630149E+01,2.928050E+05,7.273719E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
16:00:00,7.799581E+00,5.744870E+04,1.695136E+01,3.384599E+05,6.243429E+05,7.799581E+00,9.193360E+04,1.640212E+01,2.549737E+05,7.034557E+05,7.799581E+00,7.233991E+04,1.674377E+01,3.023474E+05,1.194030E+06,7.799581E+00,7.390740E+04,1.669513E+01,2.981139E+05,7.431131E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
16:10:00,7.799581E+00,5.854595E+04,1.652850E+01,3.276918E+05,6.063792E+05,7.799581E+00,9.303084E+04,1.597972E+01,2.461593E+05,6.830122E+05,7.799581E+00,7.343715E+04,1.632089E+01,2.924154E+05,1.151293E+06,7.799581E+00,7.500465E+04,1.627245E+01,2.882771E+05,7.219305E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
16:20:00,7.799581E+00,5.964320E+04,1.607959E+01,3.165296E+05,5.875850E+05,7.799581E+00,9.412809E+04,1.553233E+01,2.370824E+05,6.616274E+05,7.799581E+00,7.453440E+04,1.587241E+01,2.821471E+05,1.107498E+06,7.799581E+00,7.610190E+04,1.582422E+01,2.781103E+05,6.997412E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
16:30:00,7.799581E+00,6.074044E+04,1.561635E+01,3.052137E+05,5.683997E+05,7.799581E+00,9.522534E+04,1.507060E+01,2.279146E+05,6.397642E+05,7.799581E+00,7.563165E+04,1.540950E+01,2.717506E+05,1.063470E+06,7.799581E+00,7.719914E+04,1.536165E+01,2.678195E+05,6.770500E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
16:40:00,7.799581E+00,6.183769E+04,1.514217E+01,2.938159E+05,5.489513E+05,7.799581E+00,9.632258E+04,1.459797E+01,2.187132E+05,6.175742E+05,7.799581E+00,7.672889E+04,1.493562E+01,2.612926E+05,1.019471E+06,7.799581E+00,7.829639E+04,1.488815E+01,2.574699E+05,6.540138E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
16:50:00,7.799581E+00,6.293494E+04,1.465840E+01,2.823668E+05,5.292941E+05,7.799581E+00,9.741983E+04,1.411579E+01,2.095032E+05,5.951194E+05,7.799581E+00,7.782614E+04,1.445215E+01,2.508013E+05,9.756100E+05,7.799581E+00,7.939364E+04,1.440508E+01,2.470895E+05,6.306965E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
17:00:00,7.799581E+00,6.403218E+04,1.416578E+01,2.708845E+05,5.094583E+05,7.799581E+00,9.851708E+04,1.365280E+01,2.007110E+05,5.736114E+05,7.799581E+00,7.892339E+04,1.395980E+01,2.402932E+05,9.319490E+05,7.799581E+00,8.049088E+04,1.391369E+01,2.367033E+05,6.071564E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
17:10:00,7.799581E+00,6.540374E+04,1.384723E+01,2.623580E+05,4.954996E+05,7.799581E+00,9.988864E+04,1.335958E+01,1.940509E+05,5.588593E+05,7.799581E+00,8.029495E+04,1.366160E+01,2.327578E+05,8.993798E+05,7.799581E+00,8.186244E+04,1.361957E+01,2.293046E+05,5.918434E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
17:20:00,7.799581E+00,6.677530E+04,1.354425E+01,2.542359E+05,4.822106E+05,7.799581E+00,1.012602E+05,1.305834E+01,1.873791E+05,5.438805E+05,7.799581E+00,8.166650E+04,1.335894E+01,2.252521E+05,8.671720E+05,7.799581E+00,8.323400E+04,1.331735E+01,2.218745E+05,5.762871E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
17:30:00,7.799581E+00,6.814686E+04,1.323325E+01,2.460711E+05,4.687467E+05,7.799581E+00,1.026318E+05,1.274920E+01,1.807012E+05,5.286839E+05,7.799581E+00,8.303806E+04,1.304829E+01,2.177196E+05,8.351039E+05,7.799581E+00,8.460556E+04,1.300716E+01,2.144192E+05,5.604971E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
17:40:00,7.799581E+00,6.951842E+04,1.291229E+01,2.378322E+05,4.550440E+05,7.799581E+00,1.040033E+05,1.243029E+01,1.739952E+05,5.131959E+05,7.799581E+00,8.440962E+04,1.272773E+01,2.101326E+05,8.030680E+05,7.799581E+00,8.597712E+04,1.268708E+01,2.069118E+05,5.443961E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
17:50:00,7.799581E+00,7.088997E+04,1.258280E+01,2.295506E+05,4.411585E+05,7.799581E+00,1.053749E+05,1.210299E+01,1.672854E+05,4.974794E+05,7.799581E+00,8.578118E+04,1.239867E+01,2.025196E+05,7.711724E+05,7.799581E+00,8.734867E+04,1.235854E+01,1.993803E+05,5.280494E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
18:00:00,7.799581E+00,7.226153E+04,1.224542E+01,2.212423E+05,4.271169E+05,7.799581E+00,1.067464E+05,1.176794E+01,1.605850E+05,4.815651E+05,7.799581E+00,8.715274E+04,1.206176E+01,1.948955E+05,7.394714E+05,7.799581E+00,8.872023E+04,1.202217E+01,1.918396E+05,5.114895E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
18:10:00,7.799581E+00,7.431887E+04,1.211498E+01,2.156901E+05,4.192832E+05,7.799581E+00,1.088038E+05,1.163947E+01,1.557618E+05,4.731293E+05,7.799581E+00,8.921008E+04,1.193166E+01,1.896460E+05,7.157057E+05,7.799581E+00,9.077757E+04,1.189258E+01,1.866348E+05,5.027301E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
18:20:00,7.799581E+00,7.637621E+04,1.199305E+01,2.103558E+05,4.118126E+05,7.799581E+00,1.108611E+05,1.151936E+01,1.511159E+05,4.651012E+05,7.799581E+00,9.126741E+04,1.180994E+01,1.845962E+05,6.929590E+05,7.799581E+00,9.283491E+04,1.177143E+01,1.816284E+05,4.943957E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
18:30:00,7.799581E+00,7.843355E+04,1.187209E+01,2.051026E+05,4.044408E+05,7.799581E+00,1.129184E+05,1.140035E+01,1.465476E+05,4.571827E+05,7.799581E+00,9.332475E+04,1.168923E+01,1.796261E+05,6.707670E+05,7.799581E+00,9.489225E+04,1.165129E+01,1.767015E+05,4.861698E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
18:40:00,7.799581E+00,8.049088E+04,1.175203E+01,1.999286E+05,3.971653E+05,7.799581E+00,1.149758E+05,1.128235E+01,1.420546E+05,4.493690E+05,7.799581E+00,9.538209E+04,1.156944E+01,1.747335E+05,6.491123E+05,7.799581E+00,9.694958E+04,1.153211E+01,1.718521E+05,4.780489E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
18:50:00,7.799581E+00,8.254822E+04,1.162863E+01,1.947619E+05,3.898426E+05,7.799581E+00,1.170331E+05,1.117519E+01,1.377578E+05,4.420494E+05,7.799581E+00,9.743943E+04,1.144636E+01,1.698554E+05,6.277535E+05,7.799581E+00,9.900692E+04,1.140968E+01,1.670181E+05,4.698597E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
19:00:00,7.799581E+00,8.460556E+04,1.150167E+01,1.896016E+05,3.824684E+05,7.799581E+00,1.190905E+05,1.106787E+01,1.335154E+05,4.347815E+05,7.799581E+00,9.949676E+04,1.131979E+01,1.649914E+05,6.066844E+05,7.799581E+00,1.010643E+05,1.128382E+01,1.621993E+05,4.615967E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
19:10:00,7.799581E+00,8.611427E+04,1.137339E+01,1.852870E+05,3.759421E+05,7.799581E+00,1.205992E+05,1.095910E+01,1.300833E+05,4.283138E+05,7.799581E+00,1.010055E+05,1.119200E+01,1.609638E+05,5.896946E+05,7.799581E+00,1.025730E+05,1.115760E+01,1.582267E+05,4.542000E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
19:20:00,7.799581E+00,8.762299E+04,1.124592E+01,1.810350E+05,3.694930E+05,7.799581E+00,1.221079E+05,1.085117E+01,1.267032E+05,4.219224E+05,7.799581E+00,1.025142E+05,1.107593E+01,1.571519E+05,5.736283E+05,7.799581E+00,1.040817E+05,1.104801E+01,1.545355E+05,4.475274E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
19:30:00,7.799581E+00,8.913170E+04,1.112561E+01,1.769462E+05,3.633285E+05,7.799581E+00,1.236166E+05,1.074948E+01,1.234365E+05,4.158156E+05,7.799581E+00,1.040229E+05,1.097205E+01,1.535557E+05,5.584750E+05,7.799581E+00,1.055904E+05,1.094472E+01,1.509737E+05,4.411528E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
19:40:00,7.799581E+00,9.064041E+04,1.102221E+01,1.731695E+05,3.577607E+05,7.799581E+00,1.251253E+05,1.065644E+01,1.203067E+05,4.100823E+05,7.799581E+00,1.055316E+05,1.087696E+01,1.501209E+05,5.440277E+05,7.799581E+00,1.070991E+05,1.085019E+01,1.475708E+05,4.351704E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
19:50:00,7.799581E+00,9.214913E+04,1.093887E+01,1.697443E+05,3.528813E+05,7.799581E+00,1.266340E+05,1.057529E+01,1.173450E+05,4.048419E+05,7.799581E+00,1.070403E+05,1.079398E+01,1.468877E+05,5.304240E+05,7.799581E+00,1.086078E+05,1.076772E+01,1.443664E+05,4.297077E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
20:00:00,7.799581E+00,9.365784E+04,1.086833E+01,1.665473E+05,3.484450E+05,7.799581E+00,1.281427E+05,1.050652E+01,1.145496E+05,3.953719E+05,7.799581E+00,1.085490E+05,1.072362E+01,1.438559E+05,5.176541E+05,7.799581E+00,1.101165E+05,1.069789E+01,1.413607E+05,4.247797E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
20:10:00,7.799581E+00,9.489225E+04,1.025949E+01,1.555937E+05,3.272568E+05,7.799581E+00,1.293771E+05,9.900004E+00,1.063701E+05,3.662839E+05,7.799581E+00,1.097835E+05,1.011518E+01,1.340928E+05,4.811508E+05,7.799581E+00,1.113509E+05,1.008998E+01,1.317311E+05,3.989892E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
20:20:00,7.799581E+00,9.612665E+04,9.660514E+00,1.449808E+05,3.065793E+05,7.799581E+00,1.306115E+05,9.302439E+00,9.847735E+04,3.383286E+05,7.799581E+00,1.110179E+05,9.516328E+00,1.246480E+05,4.460014E+05,7.799581E+00,1.125853E+05,9.491571E+00,1.224162E+05,3.737716E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
20:30:00,7.799581E+00,9.736105E+04,9.140262E+00,1.357265E+05,2.885825E+05,7.799581E+00,1.318459E+05,8.812484E+00,9.189588E+04,3.150076E+05,7.799581E+00,1.122523E+05,9.007711E+00,1.165604E+05,4.158998E+05,7.799581E+00,1.138198E+05,8.985481E+00,1.144669E+05,3.523706E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
20:40:00,7.799581E+00,9.859545E+04,9.102020E+00,1.337181E+05,2.858947E+05,7.799581E+00,1.330803E+05,8.775192E+00,9.011819E+04,3.082332E+05,7.799581E+00,1.134867E+05,8.969466E+00,1.146459E+05,4.079390E+05,7.799581E+00,1.150542E+05,8.947591E+00,1.125681E+05,3.494193E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
20:50:00,7.799581E+00,9.982986E+04,9.066105E+00,1.317556E+05,2.832921E+05,7.799581E+00,1.343148E+05,8.740278E+00,8.837636E+04,3.016232E+05,7.799581E+00,1.147211E+05,8.933565E+00,1.127732E+05,4.001782E+05,7.799581E+00,1.162886E+05,8.912036E+00,1.107103E+05,3.465713E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
21:00:00,7.799581E+00,1.010643E+05,9.031895E+00,1.298290E+05,2.807541E+05,7.799581E+00,1.355492E+05,8.707223E+00,8.666407E+04,2.951550E+05,7.799581E+00,1.159555E+05,8.899442E+00,1.109340E+05,3.925869E+05,7.799581E+00,1.175230E+05,8.878203E+00,1.088849E+05,3.438016E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
21:10:00,7.799581E+00,1.022987E+05,8.786586E+00,1.249122E+05,2.716997E+05,7.799581E+00,1.367836E+05,8.436858E+00,8.263784E+04,2.808626E+05,7.799581E+00,1.171899E+05,8.642589E+00,1.063644E+05,3.754085E+05,7.799581E+00,1.187574E+05,8.620472E+00,1.043597E+05,3.324094E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
21:20:00,7.799581E+00,1.035331E+05,8.539943E+00,1.200543E+05,2.626840E+05,7.799581E+00,1.380180E+05,8.200665E+00,7.902648E+04,2.680488E+05,7.799581E+00,1.184243E+05,8.384356E+00,1.018594E+05,3.585573E+05,7.799581E+00,1.199918E+05,8.361315E+00,9.989905E+04,3.210468E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
21:30:00,7.799581E+00,1.047675E+05,8.447504E+00,1.174178E+05,2.584667E+05,7.799581E+00,1.392524E+05,8.156746E+00,7.731232E+04,2.617214E+05,7.799581E+00,1.196587E+05,8.311601E+00,9.966004E+04,3.498985E+05,7.799581E+00,1.212262E+05,8.292360E+00,9.776280E+04,3.170411E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
21:40:00,7.799581E+00,1.060019E+05,8.402231E+00,1.154588E+05,2.557149E+05,7.799581E+00,1.404868E+05,8.112420E+00,7.560827E+04,2.554662E+05,7.799581E+00,1.208931E+05,8.262236E+00,9.776051E+04,3.423434E+05,7.799581E+00,1.224606E+05,8.247665E+00,9.593056E+04,3.139817E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
21:50:00,7.799581E+00,1.072363E+05,8.356176E+00,1.135034E+05,2.529542E+05,7.799581E+00,1.417212E+05,8.067641E+00,7.391410E+04,2.492816E+05,7.799581E+00,1.221275E+05,8.226811E+00,9.603934E+04,3.354591E+05,7.799581E+00,1.236950E+05,8.211656E+00,9.421211E+04,3.112661E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
